Date,Open,High,Low,Close,Adj Close,Volume
2015-10-07,257.190002,259.380005,256.000000,259.209991,244.825424,1912600
2015-10-08,258.690002,262.500000,258.410004,261.890015,247.356735,1840200
2015-10-09,262.510010,262.850006,261.209991,262.410004,247.847870,1919600
2015-10-12,262.700012,262.700012,261.529999,262.209991,247.658920,920400
2015-10-13,261.040009,263.230011,259.519989,259.690002,245.278809,1845200
2015-10-14,259.890015,260.820007,257.540009,257.809998,243.503098,1784800
2015-10-15,258.609985,260.929993,256.709991,260.820007,246.346146,2145200
2015-10-16,261.600006,261.619995,259.380005,260.790009,246.317764,850400
2015-10-19,259.799988,262.170013,259.709991,261.700012,247.177277,1473500
2015-10-20,261.200012,262.989990,260.959991,261.690002,247.167816,1117200
2015-10-21,262.369995,262.510010,258.540009,258.790009,244.428757,1750700
2015-10-22,259.989990,261.690002,259.079987,260.670013,246.204453,2969600
2015-10-23,262.429993,262.489990,260.119995,261.980011,247.441757,2302300
2015-10-26,261.640015,262.029999,260.359985,261.329987,246.827820,1994400
2015-10-27,260.359985,260.910004,257.829987,259.260010,244.872742,1083900
2015-10-28,259.940002,264.589996,259.299988,264.589996,249.906891,3288200
2015-10-29,263.619995,264.260010,262.359985,263.070007,248.471268,1981200
2015-10-30,263.010010,264.299988,262.540009,262.709991,248.131256,1835900
2015-11-02,262.980011,267.070007,262.799988,266.670013,251.871460,1076600
2015-11-03,266.320007,268.200012,265.709991,266.929993,252.117020,1639100
2015-11-04,267.950012,267.980011,265.790009,266.640015,251.843140,3721900
2015-11-05,266.679993,267.070007,264.649994,266.700012,251.899796,2234500
2015-11-06,266.049988,266.720001,264.160004,266.390015,251.607010,709600
2015-11-09,265.869995,266.059998,262.190002,264.140015,249.481827,1253900
2015-11-10,263.299988,265.459991,262.970001,265.459991,250.728546,1989900
2015-11-11,265.869995,266.010010,263.790009,263.869995,249.226883,787400
2015-11-12,262.140015,262.279999,258.209991,258.320007,243.984818,2525200
2015-11-13,257.720001,258.350006,255.440002,255.820007,241.623581,2961000
2015-11-16,256.029999,259.260010,255.539993,259.250000,244.863220,1300500
2015-11-17,259.470001,260.980011,257.929993,258.179993,243.852570,1027600
2015-11-18,259.029999,262.910004,258.700012,262.910004,248.320099,2973800
2015-11-19,262.690002,263.079987,261.709991,262.470001,247.904556,2368500
2015-11-20,263.220001,264.549988,262.869995,263.750000,249.113510,2135100
2015-11-23,263.459991,265.529999,263.380005,264.309998,249.642441,1652300
2015-11-24,263.160004,266.500000,262.440002,265.929993,251.172546,3716300
2015-11-25,266.049988,267.170013,265.519989,266.739990,251.937576,1861700
2015-11-27,267.079987,268.149994,265.779999,267.700012,252.844315,1181300
2015-11-30,268.510010,268.820007,266.000000,266.220001,251.446411,1977400
2015-12-01,267.420013,268.549988,266.750000,268.489990,253.590515,1410800
2015-12-02,268.299988,268.720001,265.049988,265.390015,250.662521,2489500
2015-12-03,266.190002,266.480011,259.859985,260.890015,246.412247,2246400
2015-12-04,261.179993,264.420013,260.899994,264.070007,249.415756,1329000
2015-12-07,263.540009,263.640015,260.179993,261.609985,247.092285,1532900
2015-12-08,259.260010,260.679993,258.100006,259.799988,245.382690,1078600
2015-12-09,258.760010,261.700012,255.860001,256.670013,242.426407,2489500
2015-12-10,256.510010,258.940002,256.079987,257.230011,242.955322,2641000
2015-12-11,254.649994,255.929993,252.639999,253.369995,239.309540,1622200
2015-12-14,253.059998,254.550003,250.100006,252.110001,238.119461,2373300
2015-12-15,253.600006,255.389999,253.350006,254.710007,240.575165,1332800
2015-12-16,256.070007,258.049988,254.289993,257.350006,243.068634,1676000
2015-12-17,258.149994,258.149994,254.199997,254.250000,240.140671,1111000
2015-12-18,252.429993,252.470001,249.720001,249.750000,236.824661,1669500
2015-12-21,251.169998,252.240005,249.759995,251.529999,238.512543,1750600
2015-12-22,252.360001,254.479996,250.860001,253.899994,240.759888,1005500
2015-12-23,255.369995,257.269989,254.770004,257.260010,243.946030,1249100
2015-12-24,257.299988,258.209991,256.350006,257.220001,243.908081,432000
2015-12-28,256.130005,257.010010,254.320007,256.899994,243.604660,1594900
2015-12-29,258.329987,259.500000,257.339996,258.959991,245.558044,1044900
2015-12-30,258.660004,259.079987,256.730011,256.730011,243.443466,1549700
2015-12-31,255.820007,257.320007,254.039993,254.039993,240.892624,2690700
2016-01-04,249.919998,250.820007,248.240005,250.820007,237.839294,5094700
2016-01-05,251.229996,251.789993,249.630005,250.899994,237.915146,3856800
2016-01-06,247.619995,249.179993,246.039993,247.360001,234.558365,5394000
2016-01-07,243.320007,244.970001,240.850006,241.039993,228.565430,6412600
2016-01-08,242.000000,242.830002,237.610001,237.820007,225.512085,4343100
2016-01-11,238.850006,239.529999,234.929993,237.100006,224.829346,5180400
2016-01-12,239.110001,239.770004,234.729996,238.080002,225.758606,5405800
2016-01-13,238.910004,239.470001,230.839996,231.660004,219.670883,6688000
2016-01-14,232.610001,235.949997,229.809998,234.399994,222.269089,3186900
2016-01-15,228.729996,231.470001,226.610001,231.029999,219.073471,5335200
2016-01-19,233.259995,233.309998,227.910004,229.759995,217.869186,2827400
2016-01-20,226.559998,230.690002,220.880005,228.270004,216.456329,6147500
2016-01-21,229.000000,232.169998,227.130005,228.619995,216.788193,4483400
2016-01-22,231.970001,234.550003,231.820007,234.339996,222.212189,2315600
2016-01-25,233.139999,233.490005,229.160004,229.479996,217.603699,1708500
2016-01-26,230.490005,234.710007,230.429993,234.619995,222.477722,1408700
2016-01-27,233.669998,236.149994,231.029999,232.250000,220.230362,1913700
2016-01-28,234.259995,234.759995,230.970001,232.339996,220.315689,1898200
2016-01-29,233.460007,240.000000,233.339996,239.970001,227.550781,4276000
2016-02-01,238.029999,240.770004,237.179993,239.610001,227.209442,2137600
2016-02-02,237.520004,237.520004,233.800003,234.509995,222.373383,2553800
2016-02-03,236.259995,236.720001,230.750000,236.139999,223.919022,3107800
2016-02-04,235.449997,239.589996,235.419998,237.889999,225.578476,2842500
2016-02-05,237.059998,237.070007,232.550003,232.830002,220.780365,1788900
2016-02-08,230.539993,230.649994,225.559998,228.850006,217.006317,2102800
2016-02-09,226.240005,230.080002,225.929993,228.220001,216.408920,2540400
2016-02-10,229.570007,232.610001,228.660004,228.759995,216.920944,2248000
2016-02-11,225.130005,226.990005,223.679993,225.580002,213.905548,2128800
2016-02-12,227.679993,230.110001,226.690002,229.740005,217.850250,2855300
2016-02-16,232.550003,234.970001,231.009995,234.669998,222.525101,1141700
2016-02-17,236.330002,239.300003,236.070007,238.360001,226.024170,1552300
2016-02-18,238.630005,238.789993,236.820007,237.779999,225.474136,1419700
2016-02-19,236.740005,237.899994,235.220001,237.899994,225.587967,1471000
2016-02-22,239.960007,241.830002,239.839996,240.929993,228.461136,1663800
2016-02-23,239.979996,240.789993,238.559998,238.800003,226.441360,1176100
2016-02-24,236.539993,240.779999,235.320007,240.279999,227.844788,1264600
2016-02-25,241.100006,243.110001,240.160004,243.029999,230.452438,1299900
2016-02-26,244.479996,245.020004,243.330002,244.179993,231.542938,1100800
2016-02-29,244.199997,245.699997,242.940002,242.940002,230.367096,1192500
2016-03-01,244.990005,248.500000,243.919998,248.500000,235.639389,2445700
2016-03-02,247.919998,250.800003,247.470001,250.660004,237.687592,1800900
2016-03-03,250.369995,253.339996,250.039993,253.339996,240.228867,1642000
2016-03-04,253.580002,255.949997,252.770004,255.089996,241.888321,2235100
2016-03-07,253.800003,256.380005,253.669998,256.269989,243.007217,1820700
2016-03-08,254.860001,254.899994,251.320007,251.339996,238.332382,1667900
2016-03-09,252.669998,252.889999,250.960007,252.460007,239.394440,1288500
2016-03-10,253.210007,254.009995,249.300003,251.660004,238.635864,1670700
2016-03-11,253.809998,256.690002,253.750000,256.549988,243.272720,4188300
2016-03-14,255.970001,256.239990,254.570007,255.630005,242.400345,1260000
2016-03-15,254.240005,254.509995,253.070007,253.919998,240.778839,911500
2016-03-16,253.009995,256.899994,253.009995,256.649994,243.367538,2529600
2016-03-17,256.359985,259.910004,255.619995,259.260010,245.842560,1353700
2016-03-18,258.970001,260.899994,258.220001,259.700012,247.037247,1283200
2016-03-21,259.589996,260.500000,258.790009,259.829987,247.160904,1949600
2016-03-22,258.519989,260.720001,258.019989,259.809998,247.141876,1669500
2016-03-23,259.170013,259.179993,256.619995,256.700012,244.183563,1304300
2016-03-24,255.080002,257.029999,254.330002,256.910004,244.383316,1217700
2016-03-28,257.609985,258.390015,256.170013,257.880005,245.305984,1270900
2016-03-29,257.089996,262.649994,256.700012,262.649994,249.843430,2295100
2016-03-30,264.350006,264.350006,262.000000,262.589996,249.786346,2293300
2016-03-31,262.769989,263.679993,262.239990,262.720001,249.910019,1316500
2016-04-01,260.750000,264.190002,260.170013,264.190002,251.308334,1811600
2016-04-04,263.739990,263.940002,261.209991,261.429993,248.682892,970200
2016-04-05,259.769989,260.359985,258.510010,258.779999,246.162079,1115300
2016-04-06,258.779999,261.450012,258.149994,261.369995,248.625854,1857500
2016-04-07,259.790009,260.329987,256.549988,257.959991,245.382095,1010100
2016-04-08,259.809998,261.290009,258.829987,259.570007,246.913589,920000
2016-04-11,260.950012,262.450012,259.079987,259.100006,246.466507,3330500
2016-04-12,259.690002,262.339996,258.880005,261.980011,249.206085,1458400
2016-04-13,263.359985,266.399994,263.260010,266.339996,253.353485,2670000
2016-04-14,266.269989,266.670013,265.079987,265.290009,252.354706,1046000
2016-04-15,264.989990,266.559998,264.750000,266.450012,253.458130,2479200
2016-04-18,265.149994,267.809998,264.859985,267.619995,254.571045,1213700
2016-04-19,268.429993,269.720001,267.489990,268.609985,255.512817,1571200
2016-04-20,268.920013,270.119995,267.559998,268.760010,255.655472,2741200
2016-04-21,269.019989,269.440002,266.160004,266.410004,253.420074,1740000
2016-04-22,266.869995,269.029999,266.779999,268.700012,255.598480,1696300
2016-04-25,268.059998,268.290009,266.309998,267.269989,254.238159,1624100
2016-04-26,268.119995,269.679993,267.440002,269.519989,256.378448,1686100
2016-04-27,269.750000,271.160004,268.820007,270.890015,257.681610,1021500
2016-04-28,269.019989,270.619995,266.890015,267.350006,254.314301,1181200
2016-04-29,266.329987,267.140015,263.989990,265.850006,252.887375,1788100
2016-05-02,266.750000,268.299988,265.589996,268.299988,255.217850,1430600
2016-05-03,266.279999,266.339996,263.049988,264.529999,251.631790,1348500
2016-05-04,263.209991,265.519989,262.630005,263.410004,250.566345,1588400
2016-05-05,264.369995,265.130005,262.579987,263.239990,250.404648,872100
2016-05-06,262.299988,264.489990,261.630005,264.459991,251.565155,851700
2016-05-09,264.250000,265.459991,263.350006,264.399994,251.508102,799600
2016-05-10,265.540009,267.529999,264.970001,267.529999,254.485458,1080400
2016-05-11,266.649994,267.420013,264.769989,264.899994,251.983627,1205000
2016-05-12,265.760010,266.570007,263.130005,264.809998,251.898041,1416600
2016-05-13,264.109985,264.950012,261.320007,262.179993,249.396347,1300200
2016-05-16,262.920013,265.779999,262.730011,264.929993,252.012238,1199300
2016-05-17,264.320007,265.369995,261.000000,262.059998,249.282211,1327500
2016-05-18,261.390015,264.089996,260.000000,261.450012,248.701950,1165100
2016-05-19,259.850006,261.730011,258.420013,260.559998,247.855316,1318100
2016-05-20,261.619995,264.480011,261.600006,264.190002,251.308334,1321100
2016-05-23,263.950012,264.660004,263.089996,263.630005,250.775681,830600
2016-05-24,265.000000,268.369995,264.899994,268.000000,254.932556,3786100
2016-05-25,268.989990,270.179993,268.839996,269.660004,256.511627,3040600
2016-05-26,269.980011,270.709991,269.339996,269.779999,256.625793,2069600
2016-05-27,269.970001,271.989990,269.790009,271.980011,258.718536,1368800
2016-05-31,272.720001,273.149994,271.119995,271.820007,258.566315,3972400
2016-06-01,270.760010,273.230011,270.200012,273.089996,259.774323,1694000
2016-06-02,272.519989,274.890015,271.779999,274.890015,261.486633,1347200
2016-06-03,274.429993,274.429993,271.579987,273.380005,260.050201,2270100
2016-06-06,273.940002,276.269989,273.540009,275.809998,262.361755,2092100
2016-06-07,276.019989,277.500000,275.510010,276.690002,263.198883,1344700
2016-06-08,277.029999,278.329987,276.989990,277.989990,264.435425,1194600
2016-06-09,276.880005,277.570007,275.950012,277.279999,263.760101,1125800
2016-06-10,274.820007,275.190002,272.619995,273.380005,260.050201,1807900
2016-06-13,272.459991,273.589996,270.070007,270.440002,257.253510,2040600
2016-06-14,269.470001,270.769989,268.109985,269.459991,256.321381,993800
2016-06-15,270.350006,271.899994,269.709991,269.959991,256.796997,1052100
2016-06-16,268.339996,269.929993,266.320007,269.769989,256.616272,2275100
2016-06-17,268.890015,270.029999,267.799988,268.929993,256.623901,1129700
2016-06-20,272.829987,273.799988,271.619995,271.760010,259.324432,2014600
2016-06-21,272.109985,272.600006,270.700012,271.970001,259.524780,1181300
2016-06-22,272.230011,273.380005,271.000000,271.079987,258.675507,1395100
2016-06-23,273.760010,276.100006,273.619995,276.100006,263.465820,2294900
2016-06-24,264.570007,269.609985,263.589996,264.929993,252.806915,5338300
2016-06-27,261.910004,262.279999,256.079987,257.470001,245.688309,6552400
2016-06-28,259.799988,262.660004,259.559998,262.420013,250.411758,2813300
2016-06-29,265.299988,267.450012,264.890015,267.450012,255.211639,2439400
2016-06-30,267.480011,272.390015,266.809998,272.230011,259.772919,2085400
2016-07-01,271.970001,274.170013,271.839996,272.779999,260.297729,1076200
2016-07-05,271.829987,272.170013,268.079987,269.649994,257.310974,2128300
2016-07-06,268.839996,271.230011,267.850006,271.049988,258.646912,1561200
2016-07-07,271.799988,273.410004,270.450012,271.519989,259.095398,1175900
2016-07-08,274.089996,276.940002,273.869995,276.670013,264.009705,1471600
2016-07-11,277.679993,278.859985,277.399994,278.220001,265.488831,1664100
2016-07-12,280.170013,281.750000,279.540009,281.000000,268.141571,2865300
2016-07-13,282.109985,282.209991,279.600006,280.239990,267.416321,1860300
2016-07-14,282.390015,282.519989,280.850006,280.880005,268.027039,1543100
2016-07-15,281.820007,282.119995,280.250000,280.869995,268.017487,1319600
2016-07-18,280.450012,281.779999,280.190002,281.239990,268.370575,1337300
2016-07-19,280.730011,281.000000,279.679993,280.720001,267.874329,1311500
2016-07-20,281.109985,282.480011,280.100006,281.899994,269.000397,1217600
2016-07-21,281.720001,282.600006,280.059998,280.250000,267.425964,1053600
2016-07-22,280.679993,282.750000,280.269989,282.510010,269.582489,1135900
2016-07-25,282.059998,282.470001,280.970001,281.470001,268.590057,834800
2016-07-26,281.640015,283.149994,281.250000,283.059998,270.107300,1242300
2016-07-27,283.140015,283.579987,280.760010,281.880005,268.981293,1944400
2016-07-28,281.329987,283.350006,281.029999,282.809998,269.868713,1242000
2016-07-29,282.589996,284.600006,281.679993,283.779999,270.794373,1449200
2016-08-01,283.929993,284.459991,282.480011,283.019989,270.069122,1049700
2016-08-02,282.859985,283.290009,279.000000,279.799988,266.996460,1045000
2016-08-03,279.679993,281.600006,278.910004,281.600006,268.714111,865700
2016-08-04,281.750000,282.820007,281.140015,281.640015,268.752380,968400
2016-08-05,283.000000,284.760010,282.640015,284.359985,271.347809,1411700
2016-08-08,284.359985,285.420013,284.149994,284.420013,271.405060,873100
2016-08-09,284.600006,285.040009,284.010010,284.320007,271.309631,749900
2016-08-10,284.239990,284.720001,282.920013,283.470001,270.498535,1060200
2016-08-11,284.220001,284.730011,283.200012,284.130005,271.128387,1154600
2016-08-12,283.660004,284.519989,282.910004,283.630005,270.651215,840600
2016-08-15,284.200012,286.320007,284.160004,285.760010,272.683777,898800
2016-08-16,284.859985,285.000000,282.880005,283.019989,270.069122,916800
2016-08-17,283.089996,283.260010,280.790009,282.510010,269.582489,1122800
2016-08-18,282.459991,284.529999,282.450012,284.450012,271.433746,1290400
2016-08-19,283.589996,284.829987,282.989990,284.529999,271.510040,828600
2016-08-22,284.200012,284.890015,283.420013,284.799988,271.767731,628300
2016-08-23,285.980011,287.079987,285.920013,286.209991,273.113159,1701300
2016-08-24,286.109985,286.200012,283.850006,284.779999,271.748596,1014800
2016-08-25,283.730011,285.899994,283.619995,285.170013,272.120728,949800
2016-08-26,285.640015,287.239990,282.779999,284.070007,271.071106,1232000
2016-08-29,284.480011,286.980011,284.480011,286.269989,273.170441,1980100
2016-08-30,286.510010,286.829987,284.959991,286.190002,273.094116,662300
2016-08-31,285.820007,286.079987,283.730011,285.079987,272.034851,1038100
2016-09-01,285.260010,285.940002,282.940002,284.950012,271.910889,884400
2016-09-02,286.339996,287.890015,286.279999,287.890015,274.716309,1834000
2016-09-06,288.059998,288.269989,286.130005,287.269989,274.124725,777800
2016-09-07,286.950012,288.399994,286.609985,288.350006,275.155243,912600
2016-09-08,287.760010,287.929993,286.890015,287.000000,273.867004,817500
2016-09-09,284.640015,284.929993,278.549988,278.549988,265.803650,2624600
2016-09-12,277.329987,282.260010,276.940002,281.899994,269.000397,1652000
2016-09-13,279.549988,280.309998,275.519989,276.779999,264.114655,2946200
2016-09-14,277.049988,277.980011,275.380005,276.000000,263.370361,1065900
2016-09-15,275.899994,279.339996,275.559998,278.859985,266.099487,749800
2016-09-16,276.290009,276.920013,275.359985,276.369995,264.780212,1397700
2016-09-19,277.700012,280.140015,277.239990,278.420013,266.744293,622800
2016-09-20,279.630005,279.630005,277.049988,277.049988,265.431671,606400
2016-09-21,277.869995,280.899994,277.170013,280.750000,268.976593,2278000
2016-09-22,282.299988,284.369995,282.299988,284.059998,272.147736,1894200
2016-09-23,283.239990,284.130005,281.720001,281.809998,269.992126,1391200
2016-09-26,280.299988,281.489990,280.149994,280.339996,268.583710,746600
2016-09-27,280.160004,281.109985,279.269989,280.619995,268.852020,748100
2016-09-28,280.890015,283.200012,279.309998,282.989990,271.122650,783500
2016-09-29,282.559998,283.179993,279.140015,279.839996,268.104736,1144700
2016-09-30,281.239990,283.299988,280.260010,282.269989,270.432800,1346500
2016-10-03,281.209991,281.880005,279.750000,280.209991,268.459167,2164700
2016-10-04,280.760010,281.140015,277.809998,278.869995,267.175385,1566400
2016-10-05,280.149994,281.670013,280.119995,280.269989,268.516693,1304100
2016-10-06,279.709991,281.130005,278.839996,280.859985,269.081940,662800
2016-10-07,280.910004,281.619995,277.529999,278.799988,267.108307,547100
2016-10-10,278.799988,282.790009,278.799988,281.140015,269.350159,1144500
2016-10-11,280.079987,280.369995,275.359985,276.500000,264.904755,3430400
2016-10-12,277.059998,278.329987,275.989990,277.579987,265.939514,808100
2016-10-13,275.190002,277.230011,273.829987,276.480011,264.885681,970400
2016-10-14,277.690002,278.769989,276.179993,276.339996,264.751495,1205100
2016-10-17,276.670013,277.260010,275.929993,276.209991,264.626953,1099300
2016-10-18,278.829987,279.079987,277.079987,277.720001,266.073578,955600
2016-10-19,278.070007,279.609985,276.940002,279.000000,267.299927,1477700
2016-10-20,278.209991,279.140015,276.489990,277.910004,266.255646,676400
2016-10-21,275.970001,277.820007,275.359985,277.760010,266.111938,545700
2016-10-24,279.450012,280.839996,278.399994,279.040009,267.338287,639800
2016-10-25,278.720001,278.739990,276.589996,277.049988,265.431671,893100
2016-10-26,275.440002,276.799988,274.890015,275.559998,264.004211,911100
2016-10-27,276.329987,276.390015,272.470001,273.350006,261.886932,1121700
2016-10-28,273.160004,275.100006,272.239990,272.799988,261.359924,1435700
2016-10-31,273.290009,275.269989,273.230011,274.769989,263.247314,1736500
2016-11-01,275.309998,275.500000,270.230011,271.750000,260.354004,1997800
2016-11-02,271.190002,271.760010,268.920013,269.109985,257.824677,2041800
2016-11-03,269.549988,270.519989,268.329987,268.630005,257.364838,1656000
2016-11-04,268.809998,271.489990,268.250000,269.070007,257.786377,1207900
2016-11-07,273.829987,274.970001,272.890015,274.750000,263.228241,963200
2016-11-08,273.790009,276.630005,273.239990,275.429993,263.879639,1241600
2016-11-09,273.350006,281.260010,273.019989,280.440002,268.679596,2477600
2016-11-10,282.040009,283.880005,280.000000,281.690002,269.877136,1946600
2016-11-11,281.500000,284.709991,281.100006,284.470001,272.540588,1495800
2016-11-14,286.700012,289.200012,286.059998,289.000000,276.880615,2015100
2016-11-15,289.190002,290.839996,288.179993,290.420013,278.241058,1583300
2016-11-16,290.160004,290.920013,289.369995,290.480011,278.298523,1228300
2016-11-17,291.089996,292.679993,290.970001,292.359985,280.099670,1900500
2016-11-18,292.619995,292.899994,291.890015,292.420013,280.157196,1748400
2016-11-21,293.299988,294.739990,292.899994,294.429993,282.082916,1437200
2016-11-22,295.239990,296.739990,294.640015,296.519989,284.085175,1584100
2016-11-23,295.959991,297.880005,295.630005,297.829987,285.340332,2128300
2016-11-25,298.570007,298.769989,298.109985,298.690002,286.164276,327000
2016-11-28,298.429993,298.649994,296.359985,296.519989,284.085175,1979800
2016-11-29,296.690002,298.190002,296.160004,297.220001,284.755890,2056700
2016-11-30,298.410004,298.670013,296.399994,296.429993,283.999023,1472400
2016-12-01,297.660004,298.260010,294.859985,295.750000,283.347626,2366500
2016-12-02,296.250000,297.089996,295.329987,295.989990,283.577454,1109400
2016-12-05,297.679993,299.480011,297.679993,299.250000,286.700745,1829900
2016-12-06,299.480011,302.250000,298.980011,302.239990,289.565399,1512100
2016-12-07,302.260010,307.000000,302.000000,305.700012,292.880310,2633500
2016-12-08,306.329987,309.589996,305.850006,309.089996,296.128082,2201700
2016-12-09,309.170013,309.549988,307.750000,308.390015,295.457489,2652200
2016-12-12,307.579987,309.220001,305.730011,306.640015,293.780823,3053800
2016-12-13,308.029999,308.359985,305.589996,307.220001,294.336548,2682900
2016-12-14,307.070007,308.019989,302.970001,303.339996,290.619293,1553000
2016-12-15,304.029999,306.529999,302.799988,304.679993,291.903076,1246700
2016-12-16,303.500000,305.890015,302.329987,302.929993,291.340393,2235200
2016-12-19,303.450012,304.899994,303.220001,304.660004,293.004211,1437300
2016-12-20,305.730011,306.750000,305.079987,306.450012,294.725800,836200
2016-12-21,306.230011,306.619995,304.989990,305.059998,293.388916,921400
2016-12-22,305.049988,305.230011,302.380005,303.239990,291.638580,1167000
2016-12-23,303.299988,304.070007,303.089996,303.920013,292.292542,825700
2016-12-27,304.160004,305.850006,304.010010,305.119995,293.446625,581600
2016-12-28,305.390015,305.859985,301.570007,302.019989,290.465240,832000
2016-12-29,302.309998,303.690002,301.779999,302.910004,291.321136,1674900
2016-12-30,303.709991,303.709991,301.049988,301.730011,290.186340,1951200
2017-01-03,304.679993,305.470001,301.429993,303.359985,291.753937,2004900
2017-01-04,304.269989,308.440002,304.140015,308.160004,296.370392,3109700
2017-01-05,307.089996,307.959991,304.559998,305.739990,294.042908,1293100
2017-01-06,306.059998,307.019989,304.950012,305.450012,293.764038,823100
2017-01-09,304.959991,305.309998,303.010010,303.529999,291.917480,971100
2017-01-10,303.859985,306.589996,303.570007,305.500000,293.812103,1055000
2017-01-11,305.730011,306.730011,304.519989,306.730011,294.995026,1569300
2017-01-12,306.079987,306.079987,301.670013,304.959991,293.292725,1764600
2017-01-13,305.700012,307.839996,305.690002,306.649994,294.918121,1477400
2017-01-17,305.709991,306.190002,303.350006,303.929993,292.302155,1053600
2017-01-18,304.350006,305.320007,303.000000,305.179993,293.504303,1184800
2017-01-19,305.390015,306.440002,301.869995,303.029999,291.436615,1147600
2017-01-20,304.149994,305.390015,303.529999,304.579987,292.927277,900500
2017-01-23,303.950012,304.799988,302.140015,303.809998,292.186798,823200
2017-01-24,305.089996,309.190002,305.000000,308.359985,296.562683,2493100
2017-01-25,309.769989,311.109985,309.690002,310.970001,299.072815,1437700
2017-01-26,311.100006,311.769989,309.269989,309.929993,298.072571,910700
2017-01-27,310.269989,310.790009,307.570007,308.320007,296.524261,967800
2017-01-30,306.510010,306.549988,302.799988,305.670013,293.975586,1510100
2017-01-31,305.220001,307.230011,303.940002,306.700012,294.966217,1593500
2017-02-01,308.579987,309.459991,304.730011,305.809998,294.110260,1981000
2017-02-02,305.839996,307.459991,304.869995,306.160004,294.446899,1372800
2017-02-03,308.450012,310.440002,308.079987,310.190002,298.322632,1251700
2017-02-06,309.220001,310.420013,308.260010,308.859985,297.043518,921100
2017-02-07,309.549988,310.089996,307.239990,308.000000,296.216431,1091600
2017-02-08,307.250000,308.410004,305.739990,308.260010,296.466492,858800
2017-02-09,308.869995,311.640015,308.609985,311.149994,299.245911,1608700
2017-02-10,312.309998,313.420013,311.559998,312.799988,300.832794,1174600
2017-02-13,314.299988,314.899994,313.549988,313.709991,301.708008,827100
2017-02-14,313.260010,314.660004,312.329987,314.600006,302.564026,662100
2017-02-15,313.600006,315.829987,313.600006,315.579987,303.506439,1273400
2017-02-16,315.619995,316.070007,313.649994,315.230011,303.169922,1132400
2017-02-17,314.230011,315.600006,313.510010,315.600006,303.525696,1118200
2017-02-21,315.880005,318.269989,315.880005,318.140015,305.968567,1024300
2017-02-22,317.420013,317.769989,316.119995,317.019989,304.891357,1003200
2017-02-23,317.579987,317.809998,314.149994,315.579987,303.506439,1078600
2017-02-24,313.309998,316.059998,312.820007,316.059998,303.968140,919800
2017-02-27,315.600006,318.079987,315.339996,318.049988,305.881958,1342600
2017-02-28,317.000000,317.260010,314.500000,314.660004,302.621674,1466900
2017-03-01,317.829987,320.480011,317.720001,319.920013,307.680420,2107400
2017-03-02,319.609985,319.679993,316.070007,316.220001,304.121979,1026400
2017-03-03,316.230011,317.019989,315.040009,316.529999,304.420105,1030000
2017-03-06,314.950012,315.109985,313.369995,314.459991,302.429260,1472500
2017-03-07,314.220001,314.429993,312.579987,312.850006,300.880890,802300
2017-03-08,313.200012,313.929993,311.200012,311.200012,299.294006,942000
2017-03-09,311.290009,312.279999,308.809998,310.019989,298.159149,1806600
2017-03-10,312.040009,312.470001,309.700012,311.549988,299.630615,1121100
2017-03-13,311.250000,312.880005,311.250000,312.070007,300.130768,946500
2017-03-14,310.950012,311.420013,309.130005,310.880005,298.986298,1344600
2017-03-15,312.230011,315.630005,312.000000,315.040009,302.987152,1327900
2017-03-16,315.510010,316.070007,314.209991,314.829987,302.785095,2092800
2017-03-17,314.549988,314.929993,313.390015,314.220001,302.990540,972800
2017-03-20,313.929993,314.350006,312.230011,313.130005,301.939514,767900
2017-03-21,314.309998,314.309998,306.529999,306.670013,295.710327,1865400
2017-03-22,306.269989,307.559998,305.109985,307.359985,296.375702,1254600
2017-03-23,307.369995,310.049988,306.420013,308.079987,297.069946,979000
2017-03-24,309.040009,309.950012,306.760010,307.779999,296.780670,974200
2017-03-27,304.869995,307.769989,303.850006,307.320007,296.337097,1984500
2017-03-28,306.279999,310.299988,306.279999,309.630005,298.564545,1225200
2017-03-29,309.329987,310.880005,308.510010,310.679993,299.577057,1034800
2017-03-30,310.489990,312.540009,310.489990,312.320007,301.158447,798900
2017-03-31,312.329987,313.700012,311.820007,312.420013,301.254883,1008800
2017-04-03,312.720001,313.450012,309.190002,310.730011,299.625305,2436600
2017-04-04,310.149994,311.109985,309.470001,310.269989,299.181671,1981300
2017-04-05,311.730011,313.010010,307.619995,307.890015,296.886749,1457200
2017-04-06,308.160004,311.000000,307.239990,310.529999,299.432373,1681600
2017-04-07,309.609985,311.299988,309.029999,310.079987,298.998444,1074600
2017-04-10,310.369995,312.510010,309.470001,310.899994,299.789215,1221600
2017-04-11,310.049988,312.739990,309.000000,312.739990,301.563416,1723800
2017-04-12,312.480011,312.480011,308.660004,308.899994,297.860657,1236900
2017-04-13,308.399994,309.230011,305.450012,305.450012,294.533997,1450300
2017-04-17,306.160004,309.239990,305.459991,309.220001,298.169189,1159200
2017-04-18,308.230011,309.549988,307.130005,309.170013,298.121002,907500
2017-04-19,310.119995,311.670013,309.339996,309.769989,298.699554,1090200
2017-04-20,310.920013,313.220001,310.200012,312.839996,301.659851,2155500
2017-04-21,312.420013,312.890015,311.309998,312.049988,300.898102,801300
2017-04-24,315.950012,316.480011,314.850006,315.829987,304.542999,1098100
2017-04-25,317.709991,318.980011,317.320007,317.750000,306.394348,1122200
